id,subj,numb,require,first_crse,today_crse,use,date,duration,progress,class,campus,internet,first,today,spend,num_crse_reported_pay,num_crse_reported,num_crse_details_pay,num_crse_details,num_crse_pay,num_crse,spend_per_crse_pay,spend_per_crse,pct_crse_pay,campus_bryan,campus_dist,campus_ftw,campus_steph,campus_waco,electronics_desktop,electronics_laptop,electronics_smartphone,electronics_tablet,sources_campus_bookstore,sources_different_edition,sources_from_instructor,sources_online,sources_other,sources_sharing_/_borrowing,why_cost,why_course_changes,why_delayed_order,why_didn't_know_what_materials_are_required,why_didn't_think_i_would_need_them_on_the_first_day,why_other_(please_specify),why_waiting_for_scholarships/financial_aid
r_1mmawutoco1m1fb,acct,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-23 17:19:08,582,100,2_so,steph,0_no_internet,0_none_first,3_all_today,949,5,5,4,5,5,5,190,190,100,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False
r_1nbt6kvxk4qjxh6,biol,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-25 12:51:09,284,100,3_jr,steph,1_yes_internet,1_some_first,2_most_today,236,4,5,4,5,4,5,59,47,80,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False,False
r_1nbt6kvxk4qjxh6,psyc,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-25 12:51:09,284,100,3_jr,steph,1_yes_internet,1_some_first,2_most_today,236,4,5,4,5,4,5,59,47,80,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False,False
r_1nbt6kvxk4qjxh6,chem,,2_yes_required,0_none_first,0_none_today,1_occasionally_use,2024-01-25 12:51:09,284,100,3_jr,steph,1_yes_internet,1_some_first,2_most_today,236,4,5,4,5,4,5,59,47,80,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False,False
r_1nbt6kvxk4qjxh6,biol,,2_yes_required,2_most_first,2_most_today,2_often_use,2024-01-25 12:51:09,284,100,3_jr,steph,1_yes_internet,1_some_first,2_most_today,236,4,5,4,5,4,5,59,47,80,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False,False
r_1nbt6kvxk4qjxh6,psyc,,0_no_required,,,,2024-01-25 12:51:09,284,100,3_jr,steph,1_yes_internet,1_some_first,2_most_today,236,4,5,4,5,4,5,59,47,80,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False,False
r_1nhwubfiudepqr3,stat,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-24 19:15:22,136,100,5_gr,dist,1_yes_internet,0_none_first,3_all_today,166,1,2,1,2,1,2,166,83,50,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False
r_1nhwubfiudepqr3,math,,1_free_required,,,,2024-01-24 19:15:22,136,100,5_gr,dist,1_yes_internet,0_none_first,3_all_today,166,1,2,1,2,1,2,166,83,50,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False
r_1njl2fz2xidhomt,ansc,4185,2_yes_required,1_some_first,3_all_today,1_occasionally_use,2024-01-25 08:33:13,419,100,4_sr,steph,1_yes_internet,1_some_first,2_most_today,475,6,6,4,6,6,6,79,79,100,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False
r_1njl2fz2xidhomt,ansc,3309,0_no_required,,,,2024-01-25 08:33:13,419,100,4_sr,steph,1_yes_internet,1_some_first,2_most_today,475,6,6,4,6,6,6,79,79,100,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False
r_1njl2fz2xidhomt,ansc,3303,2_yes_required,2_most_first,3_all_today,1_occasionally_use,2024-01-25 08:33:13,419,100,4_sr,steph,1_yes_internet,1_some_first,2_most_today,475,6,6,4,6,6,6,79,79,100,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False
r_1njl2fz2xidhomt,ansc,4303,0_no_required,,,,2024-01-25 08:33:13,419,100,4_sr,steph,1_yes_internet,1_some_first,2_most_today,475,6,6,4,6,6,6,79,79,100,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False
r_1njl2fz2xidhomt,mktg,3312,2_yes_required,2_most_first,3_all_today,1_occasionally_use,2024-01-25 08:33:13,419,100,4_sr,steph,1_yes_internet,1_some_first,2_most_today,475,6,6,4,6,6,6,79,79,100,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False
r_1njl2fz2xidhomt,ansc,4302,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-25 08:33:13,419,100,4_sr,steph,1_yes_internet,1_some_first,2_most_today,475,6,6,4,6,6,6,79,79,100,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False
r_1nsijfnq2kixlwn,hrmt,5303,2_yes_required,2_most_first,3_all_today,2_often_use,2024-01-24 06:03:17,462,100,5_gr,dist,1_yes_internet,0_none_first,2_most_today,328,3,3,3,3,3,3,109,109,100,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True
r_1nsijfnq2kixlwn,acct,5101,2_yes_required,0_none_first,0_none_today,2_often_use,2024-01-24 06:03:17,462,100,5_gr,dist,1_yes_internet,0_none_first,2_most_today,328,3,3,3,3,3,3,109,109,100,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True
r_1nsijfnq2kixlwn,mgmt,5100,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-24 06:03:17,462,100,5_gr,dist,1_yes_internet,0_none_first,2_most_today,328,3,3,3,3,3,3,109,109,100,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True
r_1nvr0glgngpmopp,engl,,2_yes_required,0_none_first,2_most_today,1_occasionally_use,2024-01-24 17:07:46,244,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,550,4,5,3,5,4,5,138,110,80,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False
r_1nvr0glgngpmopp,comm,,1_free_required,,,,2024-01-24 17:07:46,244,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,550,4,5,3,5,4,5,138,110,80,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False
r_1nvr0glgngpmopp,hist,,0_no_required,,,,2024-01-24 17:07:46,244,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,550,4,5,3,5,4,5,138,110,80,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False
r_1nvr0glgngpmopp,engl,,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-24 17:07:46,244,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,550,4,5,3,5,4,5,138,110,80,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False
r_1nvr0glgngpmopp,soci,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-24 17:07:46,244,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,550,4,5,3,5,4,5,138,110,80,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False
r_1o57y5egjzlz00r,mlab,,2_yes_required,0_none_first,0_none_today,1_occasionally_use,2024-01-31 08:39:46,145,48,4_sr,ftw,1_yes_internet,0_none_first,0_none_today,,4,4,1,1,4,4,,,100,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False
r_1o7o22ttgx7mksk,math,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-30 18:41:19,323,48,2_so,steph,1_yes_internet,3_all_first,3_all_today,174,1,5,2,3,2,5,87,35,40,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
r_1o7o22ttgx7mksk,ansc,,0_no_required,,,,2024-01-30 18:41:19,323,48,2_so,steph,1_yes_internet,3_all_first,3_all_today,174,1,5,2,3,2,5,87,35,40,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
r_1o7o22ttgx7mksk,chem,,2_yes_required,0_none_first,2_most_today,1_occasionally_use,2024-01-30 18:41:19,323,48,2_so,steph,1_yes_internet,3_all_first,3_all_today,174,1,5,2,3,2,5,87,35,40,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
r_1ojhimijy5qx6a8,kine,1301,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-23 18:40:15,305,100,2_so,dist,1_yes_internet,0_none_first,3_all_today,375,3,4,3,4,3,4,125,94,75,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False
r_1ojhimijy5qx6a8,kine,3375,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-23 18:40:15,305,100,2_so,dist,1_yes_internet,0_none_first,3_all_today,375,3,4,3,4,3,4,125,94,75,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False
r_1ojhimijy5qx6a8,mgmt,3300,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-23 18:40:15,305,100,2_so,dist,1_yes_internet,0_none_first,3_all_today,375,3,4,3,4,3,4,125,94,75,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False
r_1ojhimijy5qx6a8,govt,2305,1_free_required,,,,2024-01-23 18:40:15,305,100,2_so,dist,1_yes_internet,0_none_first,3_all_today,375,3,4,3,4,3,4,125,94,75,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False
r_1ojtnfcfti9yzhz,bcis,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-25 13:45:16,268,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,153,4,6,6,6,6,6,26,26,100,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_1ojtnfcfti9yzhz,bcis,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-25 13:45:16,268,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,153,4,6,6,6,6,6,26,26,100,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_1ojtnfcfti9yzhz,bcis,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-25 13:45:16,268,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,153,4,6,6,6,6,6,26,26,100,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_1ojtnfcfti9yzhz,crij,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-25 13:45:16,268,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,153,4,6,6,6,6,6,26,26,100,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_1ojtnfcfti9yzhz,blaw,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-25 13:45:16,268,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,153,4,6,6,6,6,6,26,26,100,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_1ojtnfcfti9yzhz,bcis,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-25 13:45:16,268,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,153,4,6,6,6,6,6,26,26,100,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_1oxfe4ql6qhbidb,comm,,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-23 17:10:33,312,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,802,4,6,5,6,5,6,160,134,83,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False
r_1oxfe4ql6qhbidb,biol,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-23 17:10:33,312,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,802,4,6,5,6,5,6,160,134,83,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False
r_1oxfe4ql6qhbidb,biol,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-23 17:10:33,312,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,802,4,6,5,6,5,6,160,134,83,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False
r_1oxfe4ql6qhbidb,engl,,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-23 17:10:33,312,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,802,4,6,5,6,5,6,160,134,83,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False
r_1oxfe4ql6qhbidb,psyc,,1_free_required,,,,2024-01-23 17:10:33,312,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,802,4,6,5,6,5,6,160,134,83,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False
r_1oxfe4ql6qhbidb,math,,2_yes_required,0_none_first,2_most_today,2_often_use,2024-01-23 17:10:33,312,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,802,4,6,5,6,5,6,160,134,83,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False
r_1oyo3epjqpcgpka,math,,2_yes_required,2_most_first,3_all_today,2_often_use,2024-01-30 13:47:21,305,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1016,5,5,4,5,5,5,203,203,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
r_1oyo3epjqpcgpka,busi,,0_no_required,,,,2024-01-30 13:47:21,305,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1016,5,5,4,5,5,5,203,203,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
r_1oyo3epjqpcgpka,govt,,2_yes_required,2_most_first,3_all_today,2_often_use,2024-01-30 13:47:21,305,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1016,5,5,4,5,5,5,203,203,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
r_1oyo3epjqpcgpka,econ,,2_yes_required,2_most_first,3_all_today,2_often_use,2024-01-30 13:47:21,305,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1016,5,5,4,5,5,5,203,203,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
r_1oyo3epjqpcgpka,mgmt,,2_yes_required,2_most_first,3_all_today,2_often_use,2024-01-30 13:47:21,305,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1016,5,5,4,5,5,5,203,203,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
r_1p5skbmkrrdczqj,ansc,3319,0_no_required,,,,2024-01-24 14:48:09,161,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,51,1,6,1,6,1,6,51,8,17,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1p5skbmkrrdczqj,ansc,3304,0_no_required,,,,2024-01-24 14:48:09,161,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,51,1,6,1,6,1,6,51,8,17,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1p5skbmkrrdczqj,ansc,3319,0_no_required,,,,2024-01-24 14:48:09,161,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,51,1,6,1,6,1,6,51,8,17,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1p5skbmkrrdczqj,ansc,3421,0_no_required,,,,2024-01-24 14:48:09,161,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,51,1,6,1,6,1,6,51,8,17,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1p5skbmkrrdczqj,ansc,4390,0_no_required,,,,2024-01-24 14:48:09,161,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,51,1,6,1,6,1,6,51,8,17,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1p5skbmkrrdczqj,ansc,3421,2_yes_required,2_most_first,2_most_today,1_occasionally_use,2024-01-24 14:48:09,161,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,51,1,6,1,6,1,6,51,8,17,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1phex9u5zaki8vp,mdls,,2_yes_required,1_some_first,1_some_today,2_often_use,2024-01-30 16:52:28,116,48,5_gr,ftw,0_no_internet,1_some_first,2_most_today,273,3,9,1,1,3,9,91,30,33,False,False,True,False,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False
r_1phwrg0mg0elbb7,busi,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-25 14:53:50,235,100,4_sr,waco,1_yes_internet,3_all_first,3_all_today,215,2,2,2,2,2,2,108,108,100,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_1phwrg0mg0elbb7,mgmt,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-25 14:53:50,235,100,4_sr,waco,1_yes_internet,3_all_first,3_all_today,215,2,2,2,2,2,2,108,108,100,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_1ptgtje2xf4pxib,engl,3309,1_free_required,,,,2024-01-23 15:36:18,302,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,201,2,3,2,3,2,3,100,67,67,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_1ptgtje2xf4pxib,psyc,2345,2_yes_required,3_all_first,3_all_today,1_occasionally_use,2024-01-23 15:36:18,302,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,201,2,3,2,3,2,3,100,67,67,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_1ptgtje2xf4pxib,kine,1306,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-23 15:36:18,302,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,201,2,3,2,3,2,3,100,67,67,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_1pztndycdszx4n7,econ,,1_free_required,,,,2024-01-25 12:58:26,278,100,1_fr,steph,1_yes_internet,1_some_first,1_some_today,236,3,5,3,5,3,5,79,47,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_1pztndycdszx4n7,bcis,,2_yes_required,1_some_first,1_some_today,1_occasionally_use,2024-01-25 12:58:26,278,100,1_fr,steph,1_yes_internet,1_some_first,1_some_today,236,3,5,3,5,3,5,79,47,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_1pztndycdszx4n7,engl,,0_no_required,,,,2024-01-25 12:58:26,278,100,1_fr,steph,1_yes_internet,1_some_first,1_some_today,236,3,5,3,5,3,5,79,47,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_1pztndycdszx4n7,math,,2_yes_required,2_most_first,3_all_today,1_occasionally_use,2024-01-25 12:58:26,278,100,1_fr,steph,1_yes_internet,1_some_first,1_some_today,236,3,5,3,5,3,5,79,47,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_1pztndycdszx4n7,hist,,2_yes_required,2_most_first,2_most_today,1_occasionally_use,2024-01-25 12:58:26,278,100,1_fr,steph,1_yes_internet,1_some_first,1_some_today,236,3,5,3,5,3,5,79,47,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_1q7zv0q1oygqwmy,ansc,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-25 13:26:51,234,100,0_hs,dist,1_yes_internet,3_all_first,3_all_today,0,1,1,1,1,1,1,0,0,100,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
r_1q8ksxbzsxax3f8,engl,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-23 18:55:54,265,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1401,6,4,4,4,6,6,234,234,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1q8ksxbzsxax3f8,crij,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-23 18:55:54,265,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1401,6,4,4,4,6,6,234,234,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1q8ksxbzsxax3f8,phys,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-23 18:55:54,265,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1401,6,4,4,4,6,6,234,234,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1q8ksxbzsxax3f8,hist,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-23 18:55:54,265,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1401,6,4,4,4,6,6,234,234,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1q8vie5palgvjbf,math,,2_yes_required,2_most_first,3_all_today,2_often_use,2024-02-01 15:54:40,168,48,1_fr,steph,1_yes_internet,1_some_first,2_most_today,88,6,6,2,2,6,6,15,15,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,False,False
r_1q8vie5palgvjbf,biol,1407,2_yes_required,1_some_first,1_some_today,2_often_use,2024-02-01 15:54:40,168,48,1_fr,steph,1_yes_internet,1_some_first,2_most_today,88,6,6,2,2,6,6,15,15,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,False,False
r_1qenoue1dzoti2a,cnsl,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-26 13:09:12,111,100,5_gr,ftw,1_yes_internet,2_most_first,3_all_today,335,2,2,2,2,2,2,168,168,100,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
r_1qenoue1dzoti2a,cnsl,,2_yes_required,2_most_first,3_all_today,2_often_use,2024-01-26 13:09:12,111,100,5_gr,ftw,1_yes_internet,2_most_first,3_all_today,335,2,2,2,2,2,2,168,168,100,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
r_1qkyakxhkii9vg8,biol,,2_yes_required,2_most_first,1_some_today,2_often_use,2024-01-30 15:38:06,195,48,1_fr,steph,1_yes_internet,1_some_first,1_some_today,244,3,5,3,3,3,5,81,49,60,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
r_1qkyakxhkii9vg8,coba,,2_yes_required,1_some_first,1_some_today,2_often_use,2024-01-30 15:38:06,195,48,1_fr,steph,1_yes_internet,1_some_first,1_some_today,244,3,5,3,3,3,5,81,49,60,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
r_1qkyakxhkii9vg8,biol,,2_yes_required,1_some_first,1_some_today,2_often_use,2024-01-30 15:38:06,195,48,1_fr,steph,1_yes_internet,1_some_first,1_some_today,244,3,5,3,3,3,5,81,49,60,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
r_1qo2gjy8krrjaaa,crij,,2_yes_required,1_some_first,1_some_today,1_occasionally_use,2024-01-24 07:54:19,193,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,206,1,3,1,3,1,3,206,69,33,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
r_1qo2gjy8krrjaaa,crij,,0_no_required,,,,2024-01-24 07:54:19,193,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,206,1,3,1,3,1,3,206,69,33,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
r_1qo2gjy8krrjaaa,crij,,1_free_required,,,,2024-01-24 07:54:19,193,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,206,1,3,1,3,1,3,206,69,33,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
r_1qrusskmpynqixw,engl,,1_free_required,,,,2024-01-24 19:22:18,244,100,4_sr,dist,0_no_internet,2_most_first,3_all_today,75,3,3,1,3,3,3,25,25,100,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True
r_1qrusskmpynqixw,hist,,1_free_required,,,,2024-01-24 19:22:18,244,100,4_sr,dist,0_no_internet,2_most_first,3_all_today,75,3,3,1,3,3,3,25,25,100,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True
r_1qrusskmpynqixw,psyc,,2_yes_required,2_most_first,2_most_today,1_occasionally_use,2024-01-24 19:22:18,244,100,4_sr,dist,0_no_internet,2_most_first,3_all_today,75,3,3,1,3,3,3,25,25,100,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True
r_1qxaxcy9jy00tw3,acct,,2_yes_required,0_none_first,0_none_today,2_often_use,2024-02-01 13:57:54,126,48,1_fr,steph,1_yes_internet,0_none_first,0_none_today,389,5,6,2,2,5,6,78,65,83,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False
r_1qxaxcy9jy00tw3,busi,,2_yes_required,0_none_first,0_none_today,2_often_use,2024-02-01 13:57:54,126,48,1_fr,steph,1_yes_internet,0_none_first,0_none_today,389,5,6,2,2,5,6,78,65,83,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False
r_1qzbeigd2i7oire,bcis,1305,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-30 13:44:30,443949,100,1_fr,steph,1_yes_internet,0_none_first,3_all_today,501,4,5,4,5,4,5,125,100,80,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
r_1qzbeigd2i7oire,biol,1406,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-30 13:44:30,443949,100,1_fr,steph,1_yes_internet,0_none_first,3_all_today,501,4,5,4,5,4,5,125,100,80,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
r_1qzbeigd2i7oire,biol,1406,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-30 13:44:30,443949,100,1_fr,steph,1_yes_internet,0_none_first,3_all_today,501,4,5,4,5,4,5,125,100,80,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
r_1qzbeigd2i7oire,hist,1301,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-30 13:44:30,443949,100,1_fr,steph,1_yes_internet,0_none_first,3_all_today,501,4,5,4,5,4,5,125,100,80,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
r_1qzbeigd2i7oire,busi,2301,0_no_required,,,,2024-01-30 13:44:30,443949,100,1_fr,steph,1_yes_internet,0_none_first,3_all_today,501,4,5,4,5,4,5,125,100,80,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
r_1r27uh3c5r226rx,psyc,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-26 14:04:48,162,100,5_gr,dist,1_yes_internet,0_none_first,3_all_today,300,3,3,3,3,3,3,100,100,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
